"","blcdb9-I","263d3f-I","c4155b-C"
"SAFB2",-0.742545386385459,1.23697783513557,0
"SALL2",1.6670493483202,0,-0.123402623338975
"SAMD1",1.12038167070353,0,-0.87457697999805
"SAMD12",-1.1125646463709,0.883040410163188,0
"SAMD4A",1.39236722374728,-0.547192894127544,0
"SAMD4B",1.56186565435622,-0.300932117399917,0
"SAMD9",1.35237380970219,-0.599867094446613,0
"SAMD9L",0,-0.76698267111816,1.21613461654764
"SAMHD1",1.65557126225159,-0.1439719758447,0
"SAMM50",1.47172086280911,-0.436968744767029,0
"SAMSN1",1.71841440437354,-0.0269581047008054,0
"SAP130",0,1.2553632547369,-0.720668224855471
"SAP18",-1.34178333525004,0.613519913969428,0
"SAP30",-1.42985558737215,0.496119170492222,0
"SAP30BP",0.261100922357896,0,-1.58667687707825
"SAP30L",-1.35049162937968,0.602302332830074,0
"SAPCD2",1.1738165487982,-0.81545260366532,0
"SAR1A",1.23423967174398,-0.745777564712511,0
"SAR1B",0.862581906472262,-1.13138762566934,0
"SARAF",-1.70331669289555,0,0.0561049392041191
"SARDH",1.12270367876629,0,-0.872054012866479
"SARM1",1.23201899825864,0,-0.748393993590975
"SARNP",-0.79202447963386,1.19443515564937,0
"SARS",1.70472179089395,-0.0534220320464099,0
"SARS2",1.22815394097519,-0.752937448950006,0
"SART1",-1.27348851463886,0.698796925988736,0
"SART3",-0.940807428228266,1.05804682065724,0
"SASH1",-1.35786451412864,0.592741038618433,0
"SASH3",0,-1.00949012078653,0.990479762844301
"SASS6",-1.58392332414198,0,0.265578019184165
"SAT2",-1.09539139508772,0.901472432341644,0
"SATB1",1.1738165487982,-0.81545260366532,0
"SAV1",-0.598549575445975,1.35339087849631,0
"SAYSD1",1.1738165487982,-0.81545260366532,0
"SBDS",0,-1.40437563213404,0.531018092490469
"SBF1",1.30276110137642,-0.662815071947693,0
"SBF2",-1.68089113393493,0,0.0981457961369503
"SBNO1",1.12338433700897,0,-0.87131366662745
"SBNO2",-0.835371552975422,1.15604093941933,0
"SBSN",-0.980888451517874,0,1.01899056390876
"SBSPON",-1.41238991451791,0,0.520127205562083
"SCAF1",-1.62280412909976,0.20096154055086,0
"SCAF11",-1.04937006231142,0.949803644366547,0
"SCAF4",0,1.38641741553736,-0.555144232076876
"SCAF8",-1.26760430941077,0.70593083588357,0
"SCAI",1.66709563513399,-0.123319000484452,0
"SCAMP1",-1.40737686891401,0.526948702002941,0
"SCAMP2",1.33030166277131,-0.628187142432832,0
"SCAMP3",-0.904330906870228,0,1.0927096897915
"SCAMP4",1.07487533429222,0,-0.923206800819188
"SCAND1",1.1738165487982,-0.81545260366532,0
"SCAP",1.1738165487982,-0.81545260366532,0
"SCAPER",-1.6690344930645,0.119811258606666,0
"SCARB1",-0.467115235367007,0,1.45058979797405
"SCARB2",1.70878627930988,0,-0.0456274649601469
"SCARF1",1.1738165487982,-0.81545260366532,0
"SCARF2",1.1738165487982,-0.81545260366532,0
"SCCPDH",1.62028897708516,-0.205236091856832,0
"SCD",0.175657360215094,-1.63752878107309,0
"SCD5",-1.43876615343445,0,0.483722889853706
"SCEL",1.1738165487982,-0.81545260366532,0
"SCFD1",1.40197226880568,-0.5342690287618,0
"SCFD2",1.56732229721744,-0.292268966446988,0
"SCG2",1.15864130184394,0,-0.832473509090752
"SCG3",1.1738165487982,-0.81545260366532,0
"SCGB1A1",-0.228030141916311,1.60674106829668,0
"SCGB1D2",0,0.371924527274532,-1.51587618624824
"SCGB2A1",1.56589339059541,0,-0.294542709275362
"SCGB2A2",0,0.604734825858834,-1.34860861439355
"SCGN",0.939498866154227,-1.05930465699661,0
"SCHIP1",1.1738165487982,-0.81545260366532,0
"SCIN",0.855043479169406,-1.13826096773691,0
"SCLT1",0,-1.52490509800841,0.35826076471656
"SCLY",1.42179211810495,0,-0.507250229235997
"SCMH1",1.1738165487982,-0.81545260366532,0
"SCML2",-1.69526527020536,0.0713650513615845,0
"SCN7A",1.1738165487982,-0.81545260366532,0
"SCNM1",1.1738165487982,-0.81545260366532,0
"SCO1",-1.16588843790541,0,0.824368153183932
"SCO2",-1.39829923192333,0.5392240931835,0
"SCOC",1.71481923997196,0,-0.0339636074931203
"SCP2",1.33036033292698,0,-0.628112545350352
"SCPEP1",0,0.795657836495088,-1.19125775510227
"SCRG1",1.1738165487982,-0.81545260366532,0
"SCRIB",0.730986011243899,-1.24672428386613,0
"SCRN1",-1.28992047273773,0.678700928925735,0
"SCRN2",0.4898807462592,-1.43434895299422,0
"SCRN3",0.026554012455323,-1.71862113261218,0
"SCUBE1",-1.43224521942887,0,0.492804693131922
"SCUBE2",0.0331127718852062,0,-1.71525701574176
"SCUBE3",0,-0.703980975568225,1.26921526397243
"SCYL1",1.71221076890079,-0.0390207028384957,0
"SCYL2",0.981313004309025,0,-1.01857131056314
"SCYL3",-0.104419330511764,0,1.6774788768122
"SDAD1",-1.02625144043025,0.973516800958382,0
"SDC1",0,-1.38097851248862,0.562376962086104
"SDC2",-1.49727044482903,0.399683510029193,0
"SDC4",-1.52955418817354,0.351174512875013,0
"SDCBP",1.51133751546729,0,-0.378744828995584
"SDCBP2",-0.588449287513456,1.36115917186389,0
"SDCCAG3",1.56433831872372,0,-0.297013039541309
"SDCCAG8",-1.32858193037039,0.630372134126731,0
"SDE2",-1.09509208866448,0.901791731346137,0
"SDF2",0,-1.41097340472193,0.522057813481764
"SDF2L1",-0.537155579236234,0,1.39983400390635
"SDF4",-1.40428060493655,0.531146763445125,0
"SDHA",0,-1.05112892549397,0.94798431028105
"SDHAF1",1.59059712207996,0,-0.254701722971036
"SDHAF2",-1.59808465552198,0,0.242396136738419
"SDHAF3",-1.65924038523162,0.137432550523012,0
"SDHAF4",-1.58287376764156,0,0.267280725735312
"SDHB",0.740586257659376,-1.23863477391318,0
"SDHC",0,-0.909829219999321,1.087537364237
"SDR16C5",-0.725482067072843,1.25133976610367,0
"SDR39U1",0.681410389733624,-1.28771732726075,0
"SDS",1.23273097562357,-0.747555608257781,0
"SDSL",1.17935995150299,0,-0.809188344925314
"SEC11A",-0.46444537340955,0,1.45247843555367
"SEC11C",-1.61094986685848,0,0.220990065901715
"SEC13",1.41353462017098,0,-0.518565260355516
"SEC14L1",1.57043240659459,-0.2873072427113,0
"SEC14L2",1.52923140024706,-0.351667639075718,0
"SEC14L4",0,-1.08245543632974,0.915212349695852
"SEC16A",0,0.405137979815126,-1.49357293015204
"SEC22A",1.36583880453032,-0.582332853227548,0
"SEC22B",0.613939231610932,-1.3414565927088,0
"SEC23A",1.04979711973397,-0.949362104177438,0
"SEC23B",1.31718599319688,0,-0.644774102301353
"SEC23IP",0,0.191647271194539,-1.62825684181171
"SEC24A",1.52609342299561,-0.356452796415067,0
"SEC24B",1.70821304236572,-0.0467298409932717,0
"SEC24C",1.65143149794479,-0.151310609779945,0
"SEC24D",1.38015308471336,0,-0.56347166057257
"SEC31A",1.52641327423709,0,-0.355965774610136
"SEC61A1",-1.6984267388011,0,0.0653958147289852
"SEC61B",-1.61189750192705,0.219399888505503,0
"SEC61G",1.1738165487982,-0.81545260366532,0
"SEC62",-1.60278798701543,0,0.23460938559357
"SEC63",0.322230689402917,-1.54830722947533,0
"SECISBP2",1.7172075695222,0,-0.029314354698687
"SECISBP2L",-1.18524269847615,0.802512984538325,0
"SECTM1",1.1738165487982,-0.81545260366532,0
"SEH1L",0.321808311799816,0,-1.54857809257254
"SEL1L",1.55526369257731,-0.311342962838296,0
"SELENBP1",0.979539321076785,-1.02032207139326,0
"SELENOF",1.645007782479,-0.162616429679549,0
"SELENOH",1.33424009667842,-0.623171594395751,0
"SELENOI",1.1738165487982,-0.81545260366532,0
"SELENOK",-1.65542437605069,0,0.144233078634713
"SELENOM",1.41014767530784,-0.52318210080839,0
"SELENON",1.1738165487982,-0.81545260366532,0
"SELENOO",0.971661173341454,-1.0280736121363,0
"SELENOP",-0.969665367905843,0,1.0300309421577
"SELENOS",-1.57191494958583,0,0.284935864177612
"SELENOT",-1.69152816340803,0,0.0783838254505182
"SELENOW",0.91755943529676,0,-1.08023409386321
"SELL",0,-0.949404088017081,1.04975651831526
"SELP",-1.5284111219992,0,0.35292002800634
"SEMA3B",1.54051241485509,0,-0.334332460248352
"SEMA3C",1.21715172883623,-0.765798994106022,0
"SEMA3F",-1.22016198543515,0.762290512004898,0
"SEMA3G",1.1738165487982,-0.81545260366532,0
"SEMA4A",1.35781002096648,-0.592811923516721,0
"SEMA4B",0.517529786080933,-1.41429284367673,0
"SEMA4C",-1.42257794403214,0,0.506169033364384
"SEMA4D",-1.57421125215054,0,0.281254893694145
"SEMA7A",-0.756355715198902,0,1.22523865848876
"SEMG1",1.1738165487982,-0.81545260366532,0
"SENP1",-1.01961164469254,0.980259300561291,0
"SENP2",0,1.32294939054435,-0.63750709156848
"SENP3",0,1.58691372545413,-0.260715144572485
"SENP5",1.1738165487982,-0.81545260366532,0
"SENP6",-1.71543292482655,0.0327707134156502,0
"SENP7",0,1.61380367775519,-0.216195550058502
"SENP8",-1.72872810259305,0.00662639668713909,0
"SEPHS1",1.6452048872771,0,-0.162270979274097
"SEPHS2",1.23080326149829,0,-0.749824540481788
"SEPSECS",1.61824314547727,-0.208702990527004,0
"SEPT1",-0.593814325074095,1.35703915173757,0
"SEPT10",1.30822380482187,-0.656007503358262,0
"SEPT11",-0.698642828470085,0,1.27361532164547
"SEPT2",1.17801915087566,-0.81070580996294,0
"SEPT3",-1.3953015715455,0.543256198385201,0
"SEPT4",-1.44973605713567,0,0.46832056653377
"SEPT5",0.605572798559069,-1.34795924715846,0
"SEPT6",1.62755406884855,-0.192851404837656,0
"SEPT7",-1.65480413365365,0,0.14533502994296
"SEPT8",1.5177442636995,-0.369108037526222,0
"SEPT9",-1.42598067475993,0.501478409195432,0
"SERAC1",1.56328680853329,-0.298680975583848,0
"SERBP1",-1.55572125574928,0,0.310623883180712
"SERF2",-0.81931660576113,1.17038607138335,0
"SERGEF",-1.19317498592531,0,0.793466495097378
"SERHL2",1.1738165487982,-0.81545260366532,0
"SERINC1",0.082208764633897,-1.6894825959257,0
"SERINC3",1.1738165487982,-0.81545260366532,0
"SERPINA1",0,-0.663478497975754,1.30222746182446
"SERPINA10",0.518490798740093,-1.41358916170179,0
"SERPINA11",1.1738165487982,-0.81545260366532,0
"SERPINA3",0,-0.802006115745797,1.18568835595959
"SERPINA4",1.29168168957186,-0.676531572356304,0
"SERPINA5",0.512915507654741,0,-1.41766537829448
"SERPINA6",-0.0896361527311187,0,1.68549230622268
"SERPINA7",0,-1.13457087458022,0.85909519140467
"SERPINB1",1.31411003747335,0,-0.648638707624465
"SERPINB10",1.69262467206277,-0.0763285960994673,0
"SERPINB2",0.00962926457432844,-1.7272161001041,0
"SERPINB3",1.1738165487982,-0.81545260366532,0
"SERPINB4",1.57192812016866,-0.284914779358895,0
"SERPINB5",0,-0.552829942204204,1.38815232740279
"SERPINB6",0.987345876957583,0,-1.01260097068951
"SERPINB7",1.1738165487982,-0.81545260366532,0
"SERPINB8",1.70634922224787,0,-0.0503071257144863
"SERPINB9",0.990681879256451,0,-1.00928926762693
"SERPINC1",-0.351970639874904,0,1.52903300884953
"SERPIND1",-1.23452071234575,0,0.745446126563602
"SERPINE1",1.20534147247894,-0.779488426462757,0
"SERPINE2",-1.35025607766431,0.602606829420238,0
"SERPINF1",0,-0.989507862437523,1.01045557002375
"SERPINF2",0.0950154277036228,-1.68258738508747,0
"SERPING1",0,-0.225427829020111,1.60829936853789
"SERPINH1",1.3595591576514,-0.590535017105037,0
"SERPINI1",1.60763395841061,-0.226539654113367,0
"SESN1",1.1738165487982,-0.81545260366532,0
"SESN2",0,-0.217648473370767,1.61293993315018
"SESN3",1.1738165487982,-0.81545260366532,0
"SESTD1",1.54817802373343,-0.322432125695905,0
"SET",1.50112164589852,-0.393980724204522,0
"SETD1A",-1.07032652337057,0.927984321447429,0
"SETD1B",-1.48712026473597,0.414608675992313,0
"SETD2",-1.59303098370168,0.250713811465691,0
"SETD3",1.69052988270763,0,-0.080251961114414
"SETD5",1.1738165487982,-0.81545260366532,0
"SETD6",1.1738165487982,-0.81545260366532,0
"SETD7",-1.47185272449514,0,0.436778702142951
"SETD9",0.835649663796272,-1.15579114080546,0
"SETDB1",-1.44431078319121,0.475957612744222,0
"SETMAR",0,0.967216900861298,-1.032428686323
"SETX",-1.20709314877711,0.777465589798101,0
"SEZ6L2",-0.711978364514545,1.2625951085189,0
"SF1",0,0.131310551944231,-1.6626583975869
"SF3A1",1.6013092736418,-0.237062308020786,0
"SF3A2",0,1.48553582937904,-0.416924921678514
"SF3A3",0,0.202481987893742,-1.6219104165316
"SF3B1",-0.256459615935205,1.5895220219094,0
"SF3B2",0,0.593248058824812,-1.35747468454799
"SF3B3",0.411601652691195,0,-1.48917352733248
"SF3B4",-0.898452834828644,0,1.0982188571241
"SF3B5",-1.41191744394792,0.520771423007686,0
"SF3B6",0,0.869819661287283,-1.12475690222866
"SFMBT1",-1.68837770944971,0,0.0842698318492965
"SFMBT2",1.1738165487982,-0.81545260366532,0
"SFN",0.759680728857508,-1.22239678800902,0
"SFPQ",-1.1805961610503,0.807787942716971,0
"SFR1",-1.65223362233881,0,0.149891919790453
"SFRP1",-0.890541439945179,0,1.10560063439736
"SFRP2",0,-0.599024986453447,1.35302398116751
"SFRP4",0.89272464093482,-1.10356736716389,0
"SFSWAP",0,1.28169363672392,-0.688794511540974
"SFT2D2",-1.71014630368037,0.0430079775720075,0
"SFT2D3",0,-1.69087436491868,0.079607633506703
"SFXN1",1.48769884184365,-0.413761963344412,0
"SFXN2",1.54715362204529,0,-0.324028196411308
"SFXN3",1.66363184830945,0,-0.12956163173467
"SFXN4",1.69536217460405,-0.0711825166628822,0
"SFXN5",1.42088427454042,-0.508498348878652,0
"SGCB",1.11623811074517,-0.87906894906178,0
"SGCD",-1.15834533654094,0,0.832803627913491
"SGCE",-1.13309834313492,0,0.860709077169846
"SGF29",0.919211492939045,-1.07866850522833,0
"SGIP1",1.1738165487982,-0.81545260366532,0
"SGK3",1.17669547258596,-0.812202449739912,0
"SGMS1",1.1738165487982,-0.81545260366532,0
"SGO1",0,1.02616438125311,-0.973605401635375
"SGPL1",1.38633999740079,-0.555247422959963,0
"SGPP1",-1.54739425801071,0.323653433807922,0
"SGSH",-1.502693689482,0.391646487126346,0
"SGSM2",-1.22945048519736,0.751414804518001,0
"SGSM3",1.52897251301273,-0.352063021778587,0
"SGTA",-1.33186402802202,0,0.626199425953867
"SGTB",1.58727037651446,0,-0.260134029304068
"SH2B1",1.50101226831393,-0.394142994518856,0
"SH2B2",1.1738165487982,-0.81545260366532,0
"SH2D1A",-1.604066646585,0.232484750491207,0
"SH2D2A",1.00415110142035,-0.995843146728784,0
"SH2D3A",-1.69301917584231,0,0.0755883204772269
"SH2D3C",1.1738165487982,-0.81545260366532,0
"SH2D4A",-1.34065097099825,0.614972624073545,0
"SH3BGRL",1.49019389426534,-0.410105034392953,0
"SH3BGRL2",1.37861624802418,-0.565507771054913,0
"SH3BGRL3",1.67313990885752,-0.112351609264038,0
"SH3BP1",-1.5417196768299,0,0.332464832095332
"SH3BP2",0.268914898555809,0,-1.5818652427008
"SH3BP4",1.51852959614809,0,-0.367922364386899
"SH3BP5",-1.47120690972819,0,0.437709236440327
"SH3BP5L",-0.436492067291707,1.47205157517739,0
"SH3D19",-1.57501177838176,0.279969367416518,0
"SH3D21",1.71204207900687,-0.0393470076047821,0
"SH3GL1",-0.251936475939404,0,1.59228552939658
"SH3GL2",1.1738165487982,-0.81545260366532,0
"SH3GLB1",0.965944793952449,-1.03367291135302,0
"SH3GLB2",0.733570242268962,0,-1.24455159871742
"SH3KBP1",-0.0812915834579344,0,1.68997368084268
"SH3PXD2A",-1.64637661091225,0.160215498319722,0
"SH3PXD2B",-1.4390608818229,0.483311125465979,0
"SH3RF1",-1.02240266401981,0.977428774649875,0
"SH3TC1",1.1738165487982,-0.81545260366532,0
"SH3YL1",1.63214442525043,0,-0.184966463622088
"SHANK2",0.617448025097057,-1.33871899169405,0
"SHANK3",-1.15792970019125,0,0.833267109272681
"SHARPIN",1.41992440361857,-0.509816883109916,0
"SHB",1.11081016543604,0,-0.884933621293284
"SHBG",0.378158330075996,-1.51172864539962,0
"SHC1",0.563462382515606,-1.38016008304909,0
"SHC4",1.1738165487982,-0.81545260366532,0
"SHCBP1",1.15454631806182,-0.837034834154244,0
"SHE",1.55907736135484,0,-0.305338425719021
"SHISA2",-1.34039229455595,0.61530428933077,0
"SHISA5",0,1.69919690117955,-0.0639372182630395
"SHKBP1",0.520222134937371,-1.41232030563483,0
"SHMT1",0,-0.861227269419427,1.13262521230192
"SHMT2",1.34632551565337,0,-0.607679037410153
"SHOC2",1.46210755932436,0,-0.450758859348309
"SHPK",-0.539696618531394,0,1.39794834199588
"SHPRH",1.1738165487982,-0.81545260366532,0
"SHQ1",1.36328086178272,-0.585679169257996,0
"SHROOM1",0.833944529829499,-1.15732198676617,0
"SHROOM2",0,1.52337997431316,-0.360577846471481
"SHROOM3",-1.10926977986096,0.886593897117368,0
"SHROOM4",1.1738165487982,-0.81545260366532,0
"SHTN1",0,1.6113437867602,-0.220329276527603
"SIAE",1.31888417290473,0,-0.642636407282198
"SIAH1",-1.61039469902936,0.221920796076955,0
"SIAH2",0,0.93847539306824,-1.06028770451487
"SIDT1",1.1738165487982,-0.81545260366532,0
"SIDT2",0.718801793575949,-1.25691992104616,0
"SIGIRR",-1.17255200701902,0.816878066123171,0
"SIGLEC1",-1.67770496887302,0.104004624601795,0
"SIGLEC14",1.1738165487982,-0.81545260366532,0
"SIGLEC9",1.1738165487982,-0.81545260366532,0
"SIK2",-1.09476934716369,0.902135956620805,0
"SIK3",-1.06244215222942,0.936229946875356,0
"SIKE1",-1.7217907961972,0,0.0203408588710885
"SIL1",1.7087175125403,-0.0457597619004046,0
"SIMC1",1.1738165487982,-0.81545260366532,0
"SIN3A",-0.506213626057299,1.42254554459075,0
"SIN3B",-1.71078673436539,0.0417724826686859,0
"SINHCAF",1.66450121463914,0,-0.127997683409766
"SIPA1",-0.472847689633506,0,1.44652336077414
"SIPA1L1",0.280300130528459,-1.57480587516669,0
"SIPA1L2",1.5815511249919,-0.269423489228598,0
"SIPA1L3",0.866743150696388,0,-1.12757917116518
"SIRPA",-1.66205792284651,0,0.132388183860836
"SIRT1",1.55006868764057,0,-0.319481666888188
"SIRT2",1.02651331831124,-0.973250254887244,0
"SIRT3",1.66763843501804,0,-0.122337954475758
"SIRT5",-1.35885283997279,0,0.591454856716283
"SIRT6",1.64931227846232,-0.155051345728028,0
"SIRT7",1.1738165487982,-0.81545260366532,0
"SIT1",1.1738165487982,-0.81545260366532,0
"SIVA1",1.1738165487982,-0.81545260366532,0
"SIX1",-1.50540568252425,0.387610842891394,0
"SIX3",1.1738165487982,-0.81545260366532,0
"SIX4",1.43893693211559,-0.483484309010845,0
"SIX5",1.51074919606406,-0.379626569343517,0
"SKA1",1.1738165487982,-0.81545260366532,0
"SKA2",1.1738165487982,-0.81545260366532,0
"SKA3",1.1738165487982,-0.81545260366532,0
"SKAP1",-1.04113366518841,0.958294390918169,0
"SKAP2",1.46693472700456,0,-0.443850299675774
"SKIL",1.1738165487982,-0.81545260366532,0
"SKIV2L",1.57648420301403,-0.277601774600274,0
"SKIV2L2",0,0.8230562230452,-1.16705791409651
"SKP1",-1.38197441085368,0,0.561055144419684
"SKP2",1.1738165487982,-0.81545260366532,0
"SLAIN1",1.1738165487982,-0.81545260366532,0
"SLAIN2",-0.623961442942187,1.33362071517483,0
"SLAMF6",1.1738165487982,-0.81545260366532,0
"SLAMF7",1.1738165487982,-0.81545260366532,0
"SLBP",1.616096858076,0,-0.212330524580542
"SLC11A2",-1.68370263612806,0,0.0929529795413894
"SLC12A2",-1.52464958885471,0,0.358649212141869
"SLC12A4",-1.3894848143378,0.551050096839489,0
"SLC12A6",-1.25302039775595,0.723473101798607,0
"SLC12A7",-1.28821403183952,0,0.680799945390664
"SLC12A8",1.1738165487982,-0.81545260366532,0
"SLC12A9",0.611458280630567,-1.3433885262829,0
"SLC15A2",1.1738165487982,-0.81545260366532,0
"SLC15A4",1.1738165487982,-0.81545260366532,0
"SLC16A1",1.1738165487982,-0.81545260366532,0
"SLC16A3",-1.55822764994228,0,0.306678486300454
"SLC16A6",1.1738165487982,-0.81545260366532,0
"SLC17A5",1.1738165487982,-0.81545260366532,0
"SLC1A1",1.1738165487982,-0.81545260366532,0
"SLC1A4",0,-0.742522443667599,1.23699725101421
"SLC1A5",0.0109943364274499,-1.72652746885842,0
"SLC20A1",1.1738165487982,-0.81545260366532,0
"SLC20A2",-1.24081657327187,0,0.738002797543069
"SLC22A18",1.1738165487982,-0.81545260366532,0
"SLC25A1",0.255075838666407,-1.59036843358493,0
"SLC25A10",1.29895737999508,-0.667537746390876,0
"SLC25A11",1.34657787488617,0,-0.60735387776742
"SLC25A12",1.52024814844627,-0.365324358784473,0
"SLC25A13",1.55777895274287,-0.307385604256617,0
"SLC25A14",1.1738165487982,-0.81545260366532,0
"SLC25A15",-1.24258770832168,0.735902461906188,0
"SLC25A16",-1.49021117068423,0.410079681217306,0
"SLC25A17",0.731245585365196,0,-1.24650620972786
"SLC25A18",1.1738165487982,-0.81545260366532,0
"SLC25A19",1.27713245738225,-0.694362694667348,0
"SLC25A20",-1.67823538993836,0,0.103031169047978
"SLC25A22",1.69443434143791,0,-0.0729291203222697
"SLC25A24",1.71824999960957,-0.0272793684895514,0
"SLC25A25",-1.302950143987,0,0.662579984582594
"SLC25A26",1.1738165487982,-0.81545260366532,0
"SLC25A29",1.55124200829671,-0.317647569337459,0
"SLC25A3",-1.40315382264367,0,0.532671650557145
"SLC25A30",1.1738165487982,-0.81545260366532,0
"SLC25A32",0,-1.55909762400528,0.305306454434228
"SLC25A35",1.66038858478793,-0.135379273228794,0
"SLC25A36",-1.51224040423199,0.377390591770065,0
"SLC25A4",1.66454652150196,0,-0.127916125941448
"SLC25A40",1.72931937719988,-0.00544999915830818,0
"SLC25A42",1.1738165487982,-0.81545260366532,0
"SLC25A46",-0.546866814272808,1.39261056454782,0
"SLC25A5",1.41188895389156,-0.520810260729701,0
"SLC25A51",-1.38733790281442,0,0.553916780140277
"SLC25A6",1.30162750229507,-0.664224036884362,0
"SLC26A11",1.1738165487982,-0.81545260366532,0
"SLC26A2",0,-0.806585152531641,1.18165704242451
"SLC26A6",1.1738165487982,-0.81545260366532,0
"SLC27A1",0.705181366641287,-1.26822375087793,0
"SLC27A2",-1.51195969457806,0,0.3778117611993
"SLC27A3",1.59924208959357,-0.240484024008431,0
"SLC27A4",1.54290221108235,0,-0.330633090551793
"SLC27A6",1.1738165487982,-0.81545260366532,0
"SLC29A1",1.1738165487982,-0.81545260366532,0
"SLC29A3",1.1738165487982,-0.81545260366532,0
"SLC2A1",0.336900153074373,-1.53885004797047,0
"SLC2A10",-1.30059105945428,0.665511132381958,0
"SLC2A13",1.1738165487982,-0.81545260366532,0
"SLC2A3",1.1738165487982,-0.81545260366532,0
"SLC2A5",1.1738165487982,-0.81545260366532,0
"SLC30A1",0,0.452811464437666,-1.46066905369179
"SLC30A5",1.48790393415199,-0.413461706616897,0
"SLC30A6",-0.285140899576498,0,1.57178686435065
"SLC30A7",1.1738165487982,-0.81545260366532,0
"SLC30A8",1.1738165487982,-0.81545260366532,0
"SLC30A9",1.45148781783586,-0.465846346163728,0
"SLC33A1",0,-0.0929737950842428,1.68369138953431
"SLC34A2",-0.345021567848141,1.53357247555939,0
"SLC35A1",1.1738165487982,-0.81545260366532,0
"SLC35A2",0.199936129016161,-1.62340628781225,0
"SLC35B2",-1.69076311204167,0,0.0798157603497824
"SLC35B3",-1.60436689020861,0.231985381152683,0
"SLC35E1",0,-1.57770739346359,0.27563187642443
"SLC35F6",0.832012852961324,-1.15905419437822,0
"SLC37A1",1.1738165487982,-0.81545260366532,0
"SLC37A4",1.1738165487982,-0.81545260366532,0
"SLC38A1",-1.55893434752406,0.30556405854527,0
"SLC38A10",-1.40734139965964,0,0.526996858287738
"SLC38A9",1.1738165487982,-0.81545260366532,0
"SLC39A10",1.57238171549726,-0.284188423430433,0
"SLC39A11",0.43212650738039,-1.47507541927971,0
"SLC39A14",-0.343735062068989,0,1.53441048128598
"SLC39A6",0,-0.950993862767715,1.04821826665468
"SLC39A7",-1.69401070002097,0,0.0737257785828986
"SLC39A8",1.1738165487982,-0.81545260366532,0
"SLC3A2",0.862414103730496,-1.131540987732,0
"SLC41A3",1.1738165487982,-0.81545260366532,0
"SLC43A2",1.55916170839886,-0.305205334547947,0
"SLC43A3",1.1738165487982,-0.81545260366532,0
"SLC44A1",-1.23817340766187,0,0.741132013662411
"SLC44A2",0,-1.67447119079259,0.10992314177727
"SLC44A4",-0.633797623487678,1.3258809754906,0
"SLC4A1",0,-1.37483245778754,0.570509359032803
"SLC4A10",1.1738165487982,-0.81545260366532,0
"SLC4A1AP",-0.653248148597666,1.31043125227547,0
"SLC4A2",0,-0.733314513117601,1.24476676232584
"SLC4A7",-0.957477076145722,1.04192849862241,0
"SLC50A1",1.1738165487982,-0.81545260366532,0
"SLC5A1",1.1738165487982,-0.81545260366532,0
"SLC5A3",1.1738165487982,-0.81545260366532,0
"SLC5A6",1.39584730449589,-0.542522931405965,0
"SLC6A14",-1.70589085023259,0.0511852652817036,0
"SLC6A9",1.1738165487982,-0.81545260366532,0
"SLC7A1",-1.36343667353821,0,0.585475542610963
"SLC7A2",0,-1.4045348283455,0.5308025096245
"SLC7A5",-1.56536516544492,0,0.295382315188926
"SLC7A6OS",1.43143606018,-0.49392782891679,0
"SLC7A8",1.1738165487982,-0.81545260366532,0
"SLC8A1",1.1738165487982,-0.81545260366532,0
"SLC9A1",1.68210661156439,-0.0959034757709931,0
"SLC9A3R1",0,0.936085604773988,-1.06258053645284
"SLC9A3R2",-1.68231292122291,0.0955224738772134,0
"SLC9A7",1.1738165487982,-0.81545260366532,0
"SLC9A8",0,-0.0603211420441288,1.70110226860307
"SLC9A9",1.1738165487982,-0.81545260366532,0
"SLCO2A1",1.1738165487982,-0.81545260366532,0
"SLF1",1.1738165487982,-0.81545260366532,0
"SLFN11",-1.69472242109442,0.0723870901198287,0
"SLFN13",1.1738165487982,-0.81545260366532,0
"SLFN5",0.0613208435638144,-1.70057607725815,0
"SLIRP",-0.532321877636291,0,1.40341237911142
"SLIT2",-1.05647582430323,0,0.942440205077686
"SLIT3",0.481319093644795,-1.44048558301313,0
"SLITRK6",0.847122326117563,-1.14544738486085,0
"SLK",-1.72987412209631,0,0.00434519534279328
"SLMAP",1.50535965298727,0,-0.387679431095188
"SLPI",-1.23469151299193,0.74524466281912,0
"SLTM",-1.2917053759063,0.67650237646453,0
"SLU7",-1.53022843110288,0.350143921152032,0
"SLX4",1.1738165487982,-0.81545260366532,0
"SLX4IP",1.1738165487982,-0.81545260366532,0
"SMAD1",-1.39479563430744,0.543935681100345,0
"SMAD2",0,1.35740539112409,-0.593338165853352
"SMAD3",-0.406609058555933,0,1.49257335698779
"SMAD4",1.43345831266471,-0.491119323150621,0
"SMAD5",-1.52920249720182,0.351711786310804,0
"SMAP1",0.939055485323929,0,-1.05973060588882
"SMAP2",1.43147418710598,-0.493874926367838,0
"SMARCA1",-1.11558464801645,0.879776168214843,0
"SMARCA2",-1.05675337675927,0.94215186473687,0
"SMARCA4",-1.06947999232542,0.928871772549105,0
"SMARCA5",0,0.716579443245053,-1.25877101506579
"SMARCAD1",1.38429229240241,0,-0.557974302754195
"SMARCAL1",0.473682662838712,0,-1.44592976150877
"SMARCB1",1.58969508202608,0,-0.256176797257285
"SMARCC1",-0.901239970818374,1.09560926222826,0
